file,segment,peak_frequency,peak_amplitude,spectral_energy,spectral_centroid,spectral_bandwidth
119.mat,38,3477.5390625,0.021921789999551095,0.009640908186631488,2744.2793645727133,1079.7021120705908
119.mat,39,3477.5390625,0.02148064691786555,0.009556216265762285,2738.176142260671,1094.7464372170305
119.mat,40,3389.6484375,0.026598221979628047,0.01039252021600608,2752.239079045418,1073.8623966011917
119.mat,41,3389.6484375,0.018965008296983003,0.01058732634990174,2769.528060237873,1081.3999891601502
119.mat,42,3319.3359375,0.021474635711825063,0.010024310731395716,2743.6322780706614,1093.597239880477
119.mat,43,3477.5390625,0.025630838291494477,0.009532045089569133,2742.5840999998654,1082.1701959568593
119.mat,44,3389.6484375,0.024655834910912472,0.009427496436624905,2728.5285390740974,1096.5185910870696
119.mat,45,3389.6484375,0.024060708007391022,0.009309918073218878,2732.9543906454423,1085.4482857787307
119.mat,46,3477.5390625,0.020469860740691386,0.009035220754690983,2736.1091387704428,1098.2536979246722
119.mat,47,3477.5390625,0.02592233646611606,0.009660127703362623,2724.820859067935,1098.1656193257018
119.mat,48,3477.5390625,0.022840196766543062,0.00971182332535093,2754.8887329440563,1089.0797105920697
119.mat,49,3389.6484375,0.022756177312321966,0.009190524350950628,2751.4177943694,1102.4593661712101
119.mat,50,3477.5390625,0.02080970436066325,0.009628248021854774,2752.9688335885326,1100.35204584211
119.mat,51,3477.5390625,0.023048051123053876,0.009914549419679387,2777.6079985987985,1093.8537080554436
119.mat,52,3477.5390625,0.024465707129878847,0.010115883994311271,2757.5914841564722,1088.1108438845931
119.mat,53,3477.5390625,0.025710494956098565,0.009956753210456701,2765.4896313145523,1109.9878832011404
119.mat,54,3389.6484375,0.02338315652808776,0.010027822572422244,2759.620547145206,1082.814080658451
119.mat,55,3389.6484375,0.0233492341048909,0.010205087049120796,2759.584051896542,1077.3141596282653
119.mat,56,3418.9453125,0.02343144157112364,0.00954691128942237,2780.949895728856,1104.8905746993228
119.mat,57,3418.9453125,0.022873895304435024,0.009608571617252318,2768.3895205271665,1082.3032976128022
120.mat,0,3430.6640625,0.026148708842553926,0.010311169628769132,2744.0170172663534,1080.5447990627156
120.mat,1,3433.59375,0.02699373684065055,0.010509479222733622,2741.2917902931445,1083.818780110859
120.mat,2,3430.6640625,0.02502951942413918,0.01051773530529785,2750.8686435418276,1064.9011380263662
120.mat,3,3433.59375,0.026440940720828098,0.01063530500838024,2782.194822092555,1091.795137247417
120.mat,4,3430.6640625,0.027269904679616118,0.010510727983825154,2738.9582460220895,1081.93570751197
120.mat,5,3430.6640625,0.026763425014799544,0.010896205614911208,2765.8274809308514,1091.8666115731016
120.mat,6,3430.6640625,0.029919061377764396,0.011075910564026018,2759.0579334949543,1100.9480417979596
120.mat,7,3430.6640625,0.029688591049671816,0.010873083922177508,2730.001087786211,1071.6217866637442
120.mat,8,3430.6640625,0.026987804424781645,0.010688368004896281,2786.312506332992,1106.5744249712916
120.mat,9,3430.6640625,0.026743094927048155,0.010618640999781617,2750.7914438986268,1086.96967786538
120.mat,10,3430.6640625,0.02502664696968749,0.010744622064347545,2756.1957332977113,1089.7679196131244
120.mat,11,3430.6640625,0.02882598347722194,0.010637033295118198,2757.656103283176,1084.1956596530379
120.mat,12,3430.6640625,0.026816531565494576,0.010666295001291877,2741.94980825173,1077.7763438783852
120.mat,13,3430.6640625,0.0272841384827355,0.011403363738607257,2764.349332021771,1077.9557814512234
120.mat,14,3430.6640625,0.028130148938646973,0.01111149091708401,2744.2982793058845,1087.9952569668098
120.mat,15,3430.6640625,0.02711715162456624,0.010727264261040604,2755.1367790373088,1093.9394609499855
120.mat,16,3430.6640625,0.025229891212050035,0.010945126766037466,2746.308228036071,1066.9273956953
120.mat,17,3433.59375,0.02847698313822808,0.01099484803316136,2744.384018474178,1068.710065877648
120.mat,18,3430.6640625,0.03143517999763609,0.01141896477300129,2750.167819662639,1065.0564988428214
120.mat,19,3430.6640625,0.03364041355612229,0.011164083241488713,2753.925111101258,1075.715683516561
120.mat,20,3430.6640625,0.03446370415764698,0.011200825525349506,2749.9689256184306,1069.2835480413983
120.mat,21,3430.6640625,0.03482645575885502,0.011480016359671523,2770.154802651014,1091.0014980256162
120.mat,22,3430.6640625,0.029633583092710664,0.011791199798454248,2772.8485798469346,1077.143446341556
120.mat,23,3433.59375,0.028370505788709494,0.01160014275019105,2754.552635408498,1091.271204155451
120.mat,24,3430.6640625,0.02876049854312496,0.010551806547744198,2755.8754064866157,1115.6365910778825
120.mat,25,3430.6640625,0.028506139417421455,0.011050282472716855,2743.6563156506095,1077.603009012232
120.mat,26,3430.6640625,0.030336726866418796,0.011395981080160567,2787.7161202636594,1081.411976634358
120.mat,27,3430.6640625,0.03026060694304139,0.01068928305423665,2762.933824795258,1061.2419247473301
120.mat,28,3430.6640625,0.03383494338132639,0.010934623654162489,2769.375991368182,1096.8488850043564
120.mat,29,3430.6640625,0.03633253960238062,0.010900840291506488,2763.337993160543,1093.7725038902272
120.mat,30,3430.6640625,0.035018310665125736,0.010922017980619678,2765.5044153757467,1090.9836099774411
120.mat,31,3430.6640625,0.0366958497425052,0.011110006180186024,2760.8742836203664,1085.3137488565274
120.mat,32,3430.6640625,0.03139557575713019,0.010701668788416406,2753.1013177499235,1095.8439579362225
120.mat,33,3430.6640625,0.03132925682734617,0.010596773235387852,2739.996154584311,1086.4978186727508
120.mat,34,3430.6640625,0.03099666165158583,0.01067836587376639,2736.1343587723354,1086.3361931338848
120.mat,35,3430.6640625,0.033662023423328066,0.010777909678375141,2742.497654254666,1072.5011571482466
120.mat,36,3430.6640625,0.0391396516787338,0.010693361681179719,2730.285862321653,1078.21403787965
120.mat,37,3430.6640625,0.0359826152163194,0.010576145245583687,2734.493899840561,1086.0406491476695
120.mat,38,3430.6640625,0.03949025689669605,0.010756510997636835,2724.1208142238124,1083.363522593447
120.mat,39,3430.6640625,0.040147585424134886,0.011372695171909874,2738.0198304952482,1081.8368134975406
120.mat,40,3430.6640625,0.03699822829134437,0.012073380695068272,2745.5498251849144,1074.9054553290289
120.mat,41,3430.6640625,0.03592715726488678,0.011426278770200672,2734.639945406132,1085.6550864752085
120.mat,42,3430.6640625,0.03030994914998457,0.010788943941318142,2734.421565462152,1082.001579304575
120.mat,43,3430.6640625,0.03149358236824365,0.010667785570620047,2748.0465538610338,1094.5907338867512
120.mat,44,3430.6640625,0.03612405133886808,0.010573272670677305,2774.429886571465,1113.6947327738137
120.mat,45,3430.6640625,0.032541562423558205,0.010446098645015008,2729.943484074259,1097.9171932263762
120.mat,46,3430.6640625,0.03732022511420834,0.01023237872497899,2742.595534881784,1078.8158809716847
120.mat,47,3430.6640625,0.03464773179854509,0.010502064278865172,2750.7610353803298,1082.7708126996554
120.mat,48,3430.6640625,0.032548436184223165,0.010634342969853265,2726.5189282820056,1083.5014421870424
120.mat,49,3430.6640625,0.029380158356379006,0.010468557812102763,2729.617372137729,1084.0163269670395
120.mat,50,3430.6640625,0.028167886145638074,0.010438680070929011,2714.001056100049,1091.4050952490704
120.mat,51,3430.6640625,0.030066393927290557,0.010802093805911352,2731.4238538440636,1083.43517054519
120.mat,52,3430.6640625,0.02909234927396896,0.010908939728743615,2737.7962750797687,1090.3718065752353
120.mat,53,3430.6640625,0.033025192483870904,0.010610202669502473,2727.009345444798,1106.035324250599
120.mat,54,3430.6640625,0.03308073273897761,0.010413268984375328,2750.805478272061,1102.6316994735203
120.mat,55,3430.6640625,0.037711245498815577,0.01069915465898618,2738.5257004657906,1097.3339974355422
120.mat,56,3430.6640625,0.03798903915710843,0.010837908674678808,2721.2075663565242,1083.514499455319
120.mat,57,3430.6640625,0.03371030725372047,0.011033379138104973,2755.804842763906,1073.3012814390584
121.mat,0,3380.859375,0.047734648291618276,0.011846794140194156,2659.4435039919326,1100.4200995801157
121.mat,1,3380.859375,0.04538474069261523,0.012112081190749188,2672.598221526577,1095.3692716763
121.mat,2,3380.859375,0.0410890354378919,0.012104867714807697,2671.0620087198586,1093.449814880078
121.mat,3,3380.859375,0.04503297383086525,0.01210722393504011,2692.8119074875704,1086.781297331136
121.mat,4,3380.859375,0.042571738605859506,0.01191071369791252,2666.7055957859184,1090.9347237757163
121.mat,5,3380.859375,0.04456224075111706,0.012123411982594548,2665.534696585927,1090.9960916982204
121.mat,6,3380.859375,0.04380431526132738,0.012063263118883723,2670.567640277064,1089.614576945048
121.mat,7,3380.859375,0.04213124613706666,0.011336195597888298,2654.308681434959,1107.4429379068133
121.mat,8,3380.859375,0.04404286432858853,0.011577016799566416,2690.9962464044706,1131.8717427880315
121.mat,9,3380.859375,0.04664990563133146,0.012029921771697424,2693.435977983489,1101.8280357253461
121.mat,10,3380.859375,0.044153074563345975,0.012431849939105323,2704.3563925400995,1113.47365188221
121.mat,11,3380.859375,0.04354233664854047,0.012192047350572267,2668.8381843226675,1092.2336684487398
121.mat,12,3380.859375,0.04618929953799258,0.012040472591941864,2675.5240003753543,1094.150759488358
121.mat,13,3380.859375,0.042496980756665394,0.01194624418922008,2673.335965013131,1090.1094626723707
121.mat,14,3380.859375,0.04295890194614632,0.01157063819687858,2678.599378504259,1096.1625717441939
121.mat,15,3380.859375,0.04384771712975933,0.011795468930068926,2681.632839084473,1097.9124291826336
121.mat,16,3380.859375,0.04719660894864405,0.01185832820749965,2666.6941105283454,1096.1449464007962
121.mat,17,3380.859375,0.043827739866043366,0.01175977201627123,2681.5443967910005,1099.7268930908829
121.mat,18,3380.859375,0.04280223906775277,0.011870192826890547,2689.862017081604,1099.3422555996665
121.mat,19,3380.859375,0.04252090956161881,0.011844902201407981,2702.1315869878144,1102.577627625294
121.mat,20,3380.859375,0.043634202206023695,0.012139646454322438,2696.6819388673866,1090.151798980058
121.mat,21,3380.859375,0.040948080803619925,0.011900936302710542,2693.7616251270624,1078.9856604923527
121.mat,22,3380.859375,0.04396738226992734,0.01205866931536979,2684.6878058481,1079.0946760743866
121.mat,23,3380.859375,0.04622035338212324,0.01259852588156196,2701.6042727884796,1075.650169299139
121.mat,24,3380.859375,0.04528108311599347,0.01215563851592279,2704.7558138646855,1083.7750781979398
121.mat,25,3380.859375,0.045691954357646176,0.012638900415900364,2694.5365745317263,1068.5134783790425
121.mat,26,3380.859375,0.043838253226503365,0.012681721388221911,2703.9115098226357,1064.1602423320417
121.mat,27,3380.859375,0.04705161581883602,0.012463264397050568,2720.148552691375,1089.2396482353447
121.mat,28,3380.859375,0.04160915224636318,0.012226360249795277,2707.9046448325266,1070.2139886300884
121.mat,29,3380.859375,0.045533139688903254,0.012290417732131919,2693.7461624157245,1071.261413640805
121.mat,30,3380.859375,0.04657433668011931,0.013063287811890908,2707.5148725531594,1067.799701272883
121.mat,31,3380.859375,0.0485230598253556,0.012842799615826418,2708.9343328555574,1063.8895205887904
121.mat,32,3380.859375,0.041098596057994194,0.012053143322249753,2688.5502901669756,1070.3332108426812
121.mat,33,3380.859375,0.03897685491594498,0.012137804431570849,2690.514296438237,1065.097118066344
121.mat,34,3380.859375,0.03989623597077741,0.012273256917039376,2720.7469359122924,1089.1095133010424
121.mat,35,3380.859375,0.03074738185058557,0.011678490141528905,2701.295075919231,1077.682926672906
121.mat,36,3380.859375,0.03128013097547766,0.011441995852554636,2724.3622285209067,1099.4059004994133
121.mat,37,3380.859375,0.03268128888596215,0.01129532184886959,2712.5820579673164,1096.8197230202331
121.mat,38,3380.859375,0.03197074890203494,0.011526382336515088,2708.2654551834526,1115.6465389669515
121.mat,39,3380.859375,0.030586325816858672,0.011283352593042601,2665.0596732388863,1074.1243693490633
121.mat,40,3380.859375,0.0410092086019168,0.011534168782197932,2672.7552365840006,1066.3436303686008
121.mat,41,3380.859375,0.04658418056319147,0.012574545838467129,2678.711149983948,1076.6334365106177
121.mat,42,3380.859375,0.041111432009003634,0.011630483138948784,2714.329126524644,1123.473430333377
121.mat,43,3380.859375,0.034692622212065635,0.010850214150001774,2689.03855770959,1091.6641657883188
121.mat,44,3380.859375,0.029905575959268803,0.010991182636830564,2714.608826177325,1114.7138145479616
121.mat,45,3380.859375,0.031036206078656398,0.01111305142601457,2672.647513733284,1077.9005752021196
121.mat,46,3380.859375,0.034293736511398,0.011168457638206817,2672.844261134164,1086.7086391991663
121.mat,47,3380.859375,0.036515610288446514,0.01106821675506571,2682.099243626055,1086.4006603726045
121.mat,48,3380.859375,0.04041608850431495,0.010960407096106682,2686.607361187114,1100.8074758237253
121.mat,49,3380.859375,0.04335683134695102,0.011421742075839465,2697.3054834235772,1103.985670393529
121.mat,50,3380.859375,0.037618994419174656,0.011773233095079407,2688.3399173312646,1103.8668690549587
121.mat,51,3380.859375,0.03565054652798275,0.011501234563869329,2676.7442913771674,1091.465779184747
121.mat,52,3380.859375,0.038764169348109986,0.012503413948187199,2697.8731338067823,1073.5896708059104
121.mat,53,3380.859375,0.04015947854322267,0.011689469123232701,2680.091990363051,1089.4707964094382
121.mat,54,3380.859375,0.03728802234561282,0.0101874372455784,2675.2349111773765,1088.5197516722596
121.mat,55,3380.859375,0.0354194710459879,0.01037200035295634,2660.8027515610625,1100.5303765205697
121.mat,56,3380.859375,0.04023642845342338,0.011247647550919174,2702.428806903228,1102.591343632861
121.mat,57,3380.859375,0.04025438543605069,0.011552170783391508,2679.302371087938,1087.9061590573642
130.mat,0,3445.3125,0.15573640554896517,0.2318159138380409,3178.600861461909,924.5804943444082
130.mat,1,3445.3125,0.1602638338745911,0.23493635290427023,3172.531380529033,927.4346285533861
130.mat,2,3445.3125,0.14570764529962169,0.23069395828190264,3176.973620810491,931.9614783604371
130.mat,3,3445.3125,0.1490685100854326,0.23278545808905018,3177.682189361158,935.77279191932
130.mat,4,3445.3125,0.1521632585473055,0.22811010621965538,3189.1822409243973,935.8843755117285
130.mat,5,3336.9140625,0.14727516401036964,0.21846447913272835,3186.679930752627,950.9304374209031
130.mat,6,3336.9140625,0.1518007681090001,0.21992728215916732,3193.5434216327835,944.0078145690578
130.mat,7,3336.9140625,0.14513387759364083,0.21279500811351865,3210.0821919258883,960.2446398515083
130.mat,8,3336.9140625,0.1341428887205658,0.20561064695668796,3219.622573346761,992.6329143418836
130.mat,9,3336.9140625,0.13505125811090604,0.2085874770199163,3198.0585763153563,973.9018436784346
130.mat,10,3336.9140625,0.13400555255240865,0.20615102597529678,3231.2282086822356,990.6803520958416
130.mat,11,3336.9140625,0.13487141044509454,0.20718653865215725,3206.8544761032545,972.5308509873755
130.mat,12,3445.3125,0.1440381627580491,0.21285063350029795,3200.499444494359,960.8324564273724
130.mat,13,3445.3125,0.15584029043834816,0.21794034967131948,3198.7378724012196,953.0812531553747
130.mat,14,3445.3125,0.15443048200045703,0.22761873938391847,3196.3350784723975,939.1645559511675
130.mat,15,3445.3125,0.15951572680660367,0.23641937232911558,3201.7000777978674,917.0537083628215
130.mat,16,3445.3125,0.16705317358826188,0.2415254710915707,3149.956545919372,952.2410692538414
130.mat,17,3445.3125,0.16850749792364952,0.244055152730289,3190.9784150680307,912.1523218447398
130.mat,18,3445.3125,0.16119522985599977,0.24229640684657155,3146.5388327663322,950.6897400408187
130.mat,19,3445.3125,0.16181289746760064,0.24436302835083593,3196.601943018151,934.4758549579227
130.mat,20,3445.3125,0.15356868435174478,0.24336216286520684,3189.153274704299,916.6545703729289
130.mat,21,3445.3125,0.15783576572149052,0.23717238527825163,3195.8151323016173,933.4872165808946
130.mat,22,3445.3125,0.16599749842581707,0.24009850905739252,3191.132249378823,923.0264197522131
130.mat,23,3445.3125,0.1611664610394964,0.23248815774713233,3190.6881335284183,933.1575931562586
130.mat,24,3445.3125,0.15531430265461457,0.2211118856194183,3220.8200265988544,976.8433154560389
130.mat,25,3445.3125,0.15198484108168864,0.22492446294382087,3197.991322019914,935.8729851641408
130.mat,26,3336.9140625,0.14114010606353222,0.21881682817012774,3231.6149610543193,977.5399487254218
130.mat,27,3336.9140625,0.13956868423833477,0.21541418934192375,3201.152141172475,955.8582793553958
130.mat,28,3336.9140625,0.14286270608544388,0.21771188082102735,3214.7161824454392,943.4563956450696
130.mat,29,3336.9140625,0.13402283222032527,0.21077591796732362,3207.9742102359965,969.0269144757264
130.mat,30,3336.9140625,0.1366958936129666,0.20910632120284228,3218.7760057396927,963.8125724307799
130.mat,31,3336.9140625,0.1388158299358753,0.210611204516443,3227.8666529393936,951.9351362031966
130.mat,32,3336.9140625,0.13359010105213234,0.20847771384298727,3221.5059922709843,952.0379594697918
130.mat,33,3336.9140625,0.13829706862792715,0.21490737964779794,3215.951035873043,942.0342749669721
130.mat,34,3336.9140625,0.1419364359924537,0.2199771009250618,3216.418249014197,949.7837062420035
130.mat,35,3445.3125,0.14092407920768682,0.221742461179398,3209.3178667602883,938.8527439038194
130.mat,36,3445.3125,0.14831923487068907,0.23071347639762774,3200.448800139677,912.0710393427904
130.mat,37,3445.3125,0.1496494071386237,0.23308914925822555,3188.077493024952,937.4694659797074
130.mat,38,3445.3125,0.14575298257863462,0.23623646507015394,3192.3157202190137,909.8669423999858
130.mat,39,3445.3125,0.14279568456273836,0.2375258806629762,3194.7317822089826,894.2054612213209
130.mat,40,3445.3125,0.13725524400766084,0.23638609603830898,3194.8242219582407,898.6943627395777
130.mat,41,3445.3125,0.1361959745782694,0.24718222209924778,3189.1690176279394,891.1582871617242
130.mat,42,3445.3125,0.13854871163133028,0.24480024706123044,3187.1663033630803,893.4007099093798
130.mat,43,3445.3125,0.1363134092938278,0.23674099622355171,3192.703166662364,904.0938137100342
130.mat,44,3445.3125,0.1368866104914751,0.23439861115755173,3203.82055637354,889.0209045036819
130.mat,45,3445.3125,0.12798379302415167,0.22544998999859361,3227.5894587248313,914.8628896746213
130.mat,46,3445.3125,0.12298347159190631,0.22307923461560908,3215.6349506151155,919.5849948604885
130.mat,47,3445.3125,0.12205538527934671,0.21791803552126168,3212.8215801092206,910.357308393795
130.mat,48,3445.3125,0.11269294866150559,0.20854917736580691,3208.2510659170152,948.9164906261295
130.mat,49,3336.9140625,0.10791508126769286,0.2062496246687004,3233.4938634965447,936.026515651708
130.mat,50,3336.9140625,0.10657631895521258,0.2049852797264666,3229.7233547370424,949.151971662651
130.mat,51,3336.9140625,0.10307770424000902,0.2063490759096124,3191.6981375672667,969.6025608039973
130.mat,52,3336.9140625,0.10200680981526573,0.21101354158645474,3216.2158447309216,946.8291061719569
130.mat,53,3348.6328125,0.10142407021938882,0.21125344465060417,3196.945958527053,957.0897876932895
130.mat,54,3348.6328125,0.10451740259688895,0.22004132862520748,3196.501634533378,937.1163606778844
130.mat,55,3348.6328125,0.1070230096051934,0.22545061303321567,3197.367052566212,902.314986832993
130.mat,56,3348.6328125,0.1059681928326223,0.21995241846561467,3182.2640905206554,918.5934995366268
130.mat,57,3348.6328125,0.10769440209720624,0.22777220788596075,3192.0179594588562,900.6861643067198
131.mat,0,3401.3671875,0.15280801736662353,0.17732410111947658,3215.147748026368,973.0052680764087
131.mat,1,3401.3671875,0.14971807475146015,0.1851097402005809,3205.601505490306,959.6303795660756
131.mat,2,3401.3671875,0.14140161053648576,0.1776014707920238,3223.33974580872,992.118129507439
131.mat,3,3401.3671875,0.13702067518875347,0.17625544958213263,3227.20025213356,988.5345985906947
131.mat,4,3401.3671875,0.1390284692685062,0.1834499146255913,3213.344485889731,966.6241543881512
131.mat,5,3401.3671875,0.13003040903391444,0.1755262328098946,3226.632625968304,972.4170700614632
131.mat,6,3401.3671875,0.12914296578618692,0.17132391502728458,3215.3304917959204,985.6027625008969
131.mat,7,3401.3671875,0.13306463632902263,0.17621939707250983,3217.2872452679894,964.4743260774129
131.mat,8,2871.09375,0.12493630167608852,0.17300729726007802,3216.6322389835145,965.3900956472254
131.mat,9,3401.3671875,0.12456261945930484,0.16927780600038905,3222.0726551424896,998.0140637067533
131.mat,10,3401.3671875,0.12925863589223488,0.17762664090588462,3223.797262031051,978.5983303767775
131.mat,11,2871.09375,0.1309933568457413,0.17905760411062527,3223.884948482748,960.8466606986262
131.mat,12,3401.3671875,0.12194377049816552,0.1709103826350993,3213.3662131151927,992.2144362051873
131.mat,13,3401.3671875,0.12320483272941594,0.1716128753974577,3217.226380670291,969.3072322416494
131.mat,14,2871.09375,0.126626119944452,0.1743574377024409,3208.616949137985,959.6226422061324
131.mat,15,3401.3671875,0.11643223670885017,0.16783529465005087,3223.08002862312,971.6385329923054
131.mat,16,3401.3671875,0.11989071575724394,0.16934890736051045,3226.6839987700914,977.501700711125
131.mat,17,3401.3671875,0.12499758182399727,0.178737323989124,3210.407620809176,964.7254776263585
131.mat,18,3401.3671875,0.12453206422250332,0.17521777049281498,3209.4586471365765,990.6623367774392
131.mat,19,3401.3671875,0.12076223922377347,0.17213886394865166,3212.45219104211,976.9143847398069
131.mat,20,3401.3671875,0.12491695962440139,0.17689923028949228,3201.261691291228,959.1433581048129
131.mat,21,3401.3671875,0.12256697045134697,0.17225956023573114,3217.759764982947,959.4643039502503
131.mat,22,3401.3671875,0.12149956454470982,0.1702353462620195,3209.8689888103672,965.0748758052831
131.mat,23,3401.3671875,0.12935328132647542,0.17675400358223592,3199.025977519999,960.1824600215683
131.mat,24,3401.3671875,0.12817079405570467,0.17830195644446467,3222.51069499237,972.3969593000419
131.mat,25,3401.3671875,0.12443898894219586,0.1757705604239044,3217.1908215594854,976.4531540269767
131.mat,26,3401.3671875,0.12856480402891812,0.17931369848088693,3213.554643865633,959.6504679820804
131.mat,27,3401.3671875,0.12449381838934324,0.17955013047112334,3220.4573637992544,963.6297475913765
131.mat,28,3401.3671875,0.11636291560419129,0.16994505644499286,3218.574493329746,973.9345861808969
131.mat,29,3401.3671875,0.11395504182088652,0.17179251263126316,3199.0421383495395,963.390708032937
131.mat,30,3401.3671875,0.11807578428701225,0.17848140665140894,3203.1775159757126,959.4951575685942
131.mat,31,3401.3671875,0.11459768948398874,0.17572930459186364,3207.361637567384,976.4027991539195
131.mat,32,3401.3671875,0.11184649172418763,0.17890909462662863,3215.980470609318,971.3624259727238
131.mat,33,3401.3671875,0.11542458318052344,0.1805929711006568,3198.527858194187,971.0581315667072
131.mat,34,3401.3671875,0.11347025497193962,0.17559947433723644,3209.1458988528157,980.6564218194053
131.mat,35,3401.3671875,0.10518461816341024,0.1737317338996784,3222.259578941267,965.811151617845
131.mat,36,3401.3671875,0.11065789313935118,0.17821116802755305,3221.315452452971,948.2600905636837
131.mat,37,3401.3671875,0.11112843319999957,0.1754514276609803,3225.787366441557,947.6680569279465
131.mat,38,3401.3671875,0.10450951342037726,0.17240189968803737,3241.4887129729796,978.5727918496798
131.mat,39,3401.3671875,0.10771434327612038,0.18108091358689457,3212.1544066017705,942.3983777288563
131.mat,40,3401.3671875,0.10873082879669668,0.17871092850241252,3230.787353720768,969.3757255963267
131.mat,41,3401.3671875,0.1004239415016483,0.17287067899314795,3209.4583008537043,969.1497179633315
131.mat,42,3389.6484375,0.09964085394102515,0.1797371359224737,3217.2866564158007,939.4350472003163
131.mat,43,3307.6171875,0.10025608179415774,0.17930385165224022,3213.9284762372977,943.1627951203111
131.mat,44,3307.6171875,0.0984755686610725,0.16979087556499817,3220.1513572101244,961.3707332986523
131.mat,45,3307.6171875,0.10042229981777015,0.17628720161753123,3225.0938098894467,961.5008489017181
131.mat,46,3307.6171875,0.10682743955089223,0.18384815816069267,3199.8920178552257,946.6337217146503
131.mat,47,3307.6171875,0.10440910267158011,0.17429635665738755,3225.964992999832,972.5034042854487
131.mat,48,3307.6171875,0.10243619456085068,0.17146275390765967,3220.199150822399,965.0889561990131
131.mat,49,3307.6171875,0.09838449353357637,0.176295046858201,3214.701193641798,941.5546472742974
131.mat,50,2871.09375,0.09833334322576064,0.17238300555588887,3223.423717326571,944.5846629633248
131.mat,51,3307.6171875,0.09700523254706453,0.17088628256600352,3211.6342047705543,957.5387146955441
131.mat,52,2871.09375,0.09796622616164434,0.17844912257363288,3226.237357632598,969.1656826751768
131.mat,53,2871.09375,0.10703581305645524,0.17872605412697018,3218.2384050543174,950.3051678278546
131.mat,54,2871.09375,0.09397521227280932,0.172810823617297,3245.3779920099732,967.8407286706476
131.mat,55,2871.09375,0.10694323627003452,0.17585106042027815,3194.549310742156,965.1024261414303
131.mat,56,2871.09375,0.12608297982703648,0.17602656515951665,3221.783828562074,937.2500680795112
131.mat,57,2871.09375,0.11157584405808688,0.16830978154701987,3223.8545734547056,963.0025206477032
132.mat,0,3357.421875,0.15272717375715197,0.15891680371030015,3187.0539987400366,1023.3295476952658
132.mat,1,3357.421875,0.1551683867288432,0.16227656653271894,3173.822093841064,1033.486326510248
132.mat,2,3357.421875,0.15070750412663564,0.1559173729169231,3185.638533717843,1044.3201530676247
132.mat,3,3357.421875,0.14721975484100588,0.15019288360155209,3194.9072592873667,1041.6953598118212
132.mat,4,3357.421875,0.148992854912839,0.1556003805596572,3203.819302469811,1023.7285036696163
132.mat,5,3357.421875,0.15012852532524965,0.16137441886575957,3204.5042765558683,1026.1254822228393
132.mat,6,3357.421875,0.15271553161537746,0.16258630251243875,3197.980152805276,1021.8119832536119
132.mat,7,3357.421875,0.1509776000471503,0.15795897296748032,3196.007322353825,1034.9267982021972
132.mat,8,3357.421875,0.14989329882765015,0.15677108614901075,3206.89427613309,1024.7070813932448
132.mat,9,3357.421875,0.14842783757325528,0.15829116856887424,3208.944420181598,1013.3069573107636
132.mat,10,3357.421875,0.1530032687570928,0.1619501615521397,3204.092298748319,1014.5225751817175
132.mat,11,3357.421875,0.14810354345310373,0.15970644373274845,3217.637880058222,1019.4594869940771
132.mat,12,3357.421875,0.14395189377919573,0.15687573311609584,3222.570676801084,1021.2616595977123
132.mat,13,3357.421875,0.14596891869117914,0.1606508275126097,3227.9339456993343,1018.3772709162041
132.mat,14,3357.421875,0.14918304161712234,0.16149471778394753,3213.796114756571,1020.3055320484032
132.mat,15,3357.421875,0.15310736357709037,0.1636348806947569,3222.710379594173,1030.5215532905268
132.mat,16,3357.421875,0.14966919908004883,0.16202511811873282,3194.1839142994154,1024.8728948928958
132.mat,17,3357.421875,0.15022711609008796,0.16254497205475582,3206.1001732540426,1008.5060003358032
132.mat,18,3357.421875,0.15433696303115169,0.1662423502409706,3205.895567510922,1004.5447744248487
132.mat,19,3357.421875,0.1566189126761916,0.1669306814633412,3207.5975889770116,1003.5529547301187
132.mat,20,3357.421875,0.15406768145002814,0.16393337537936428,3207.7084373421612,999.7487035407705
132.mat,21,3357.421875,0.15124769850570732,0.16225833260575007,3215.826739555668,1010.4992349738985
132.mat,22,3357.421875,0.150903563868579,0.1669078115221198,3214.934003705167,996.5793345870289
132.mat,23,3357.421875,0.14518228230896812,0.1629911483212612,3220.8189545518862,1015.9972764634969
132.mat,24,3357.421875,0.13906959892920515,0.157492702324247,3198.955461709653,1029.3945069810843
132.mat,25,3357.421875,0.12918759501177085,0.15579891950462538,3238.4331625767327,1020.4455314765356
132.mat,26,3357.421875,0.12558303593873602,0.15909621184769424,3200.71563167394,1014.7160578232466
132.mat,27,3357.421875,0.13121263090657304,0.16552227169279432,3208.675716638452,976.5623345343846
132.mat,28,3357.421875,0.1286378126757356,0.16246132838462662,3205.0497911220095,993.368593196372
132.mat,29,3357.421875,0.12527425397533312,0.1588819775466033,3217.635273507012,1002.2711307132893
132.mat,30,3357.421875,0.12771404495764246,0.16149822442486567,3206.472852718744,996.5710885051632
132.mat,31,3357.421875,0.13237878269762826,0.16765722374457492,3201.976453604155,981.6837948664083
132.mat,32,3357.421875,0.1253834737390776,0.165430877856403,3192.3189410107257,992.613463290703
132.mat,33,3357.421875,0.11921608020925034,0.16061824068760505,3200.176089703285,1011.3447036015589
132.mat,34,3357.421875,0.1201751104646688,0.15996282379626742,3206.1207569920152,992.6193447053254
132.mat,35,3357.421875,0.12401172202484897,0.15859679828262294,3224.746658824941,1010.3777208621499
